Latitude (decimal degrees):	53.424
Longitude (decimal degrees):	-6.252
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230117:1211,650.13,148.08,25.3,15.65,1.98,4.69,0.0
20230117:1311,659.79,144.93,25.1,15.41,2.61,5.17,0.0
20230117:1411,576.01,131.99,20.3,12.96,2.9,5.45,0.0
20230117:1511,380.91,102.31,11.6,8.51,2.77,5.79,0.0
20230117:1611,0.0,3.49,0.7,2.43,2.15,5.79,0.0
20230117:1711,0.0,0.0,0.0,0.0,1.41,5.79,0.0
20230117:1811,0.0,0.0,0.0,0.0,1.05,5.93,0.0
20230117:1911,0.0,0.0,0.0,0.0,1.17,6.41,0.0
20230117:2011,0.0,0.0,0.0,0.0,1.09,6.41,0.0
20230117:2111,0.0,0.0,0.0,0.0,1.08,6.48,0.0
20230117:2211,0.0,0.0,0.0,0.0,1.02,6.41,0.0
20230117:2311,0.0,0.0,0.0,0.0,1.08,6.34,0.0
20230118:0011,0.0,0.0,0.0,0.0,1.13,6.41,0.0
20230118:0111,0.0,0.0,0.0,0.0,1.1,6.55,0.0
20230118:0211,0.0,0.0,0.0,0.0,1.09,6.41,0.0
20230118:0311,0.0,0.0,0.0,0.0,1.05,6.41,0.0
20230118:0411,0.0,0.0,0.0,0.0,1.09,6.48,0.0
20230118:0511,0.0,0.0,0.0,0.0,1.38,6.69,0.0
20230118:0611,0.0,0.0,0.0,0.0,1.65,6.83,0.0
20230118:0711,0.0,0.0,0.0,0.0,2.02,7.03,0.0
20230118:0811,0.0,0.0,0.0,0.0,2.1,6.9,0.0
20230118:0911,0.0,7.48,1.5,3.97,2.03,6.76,0.0
20230118:1011,419.76,112.19,13.8,9.75,2.26,6.83,0.0
20230118:1111,133.46,96.37,14.4,13.82,2.84,6.48,0.0
20230118:1211,31.55,65.34,12.2,15.84,3.57,8.14,0.0
20230118:1311,530.47,155.75,23.5,15.61,4.2,8.0,0.0
20230118:1411,373.71,136.28,17.9,13.17,4.52,7.24,0.0
20230118:1511,266.77,94.41,10.6,8.73,4.63,7.1,0.0
20230118:1611,0.0,1.5,0.3,2.64,4.25,6.76,0.0
20230118:1711,0.0,0.0,0.0,0.0,3.58,6.34,0.0
20230118:1811,0.0,0.0,0.0,0.0,2.99,6.07,0.0
20230118:1911,0.0,0.0,0.0,0.0,2.12,5.45,0.0
20230118:2011,0.0,0.0,0.0,0.0,1.72,5.17,0.0
20230118:2111,0.0,0.0,0.0,0.0,1.42,4.9,0.0
20230118:2211,0.0,0.0,0.0,0.0,1.19,4.55,0.0
20230118:2311,0.0,0.0,0.0,0.0,1.13,4.14,0.0
20230119:0011,0.0,0.0,0.0,0.0,1.04,3.86,0.0
20230119:0111,0.0,0.0,0.0,0.0,1.13,3.72,0.0
20230119:0211,0.0,0.0,0.0,0.0,1.13,3.66,0.0
20230119:0311,0.0,0.0,0.0,0.0,1.09,3.45,0.0
20230119:0411,0.0,0.0,0.0,0.0,1.13,3.38,0.0
20230119:0511,0.0,0.0,0.0,0.0,1.13,3.31,0.0
20230119:0611,0.0,0.0,0.0,0.0,1.05,3.31,0.0
20230119:0711,0.0,0.0,0.0,0.0,1.29,3.24,0.0
20230119:0811,0.0,0.0,0.0,0.0,1.25,3.31,0.0
20230119:0911,28.44,16.08,2.6,4.11,1.27,3.59,0.0
20230119:1011,373.98,111.55,13.5,9.92,1.69,3.72,0.0
20230119:1111,529.85,140.7,21.2,14.01,2.56,3.93,0.0
20230119:1211,591.5,153.21,25.0,16.04,3.47,4.21,0.0
20230119:1311,634.62,146.22,25.3,15.83,4.18,4.83,0.0
20230119:1411,529.88,135.33,20.3,13.39,4.49,4.69,0.0
20230119:1511,367.18,102.07,12.0,8.95,4.46,4.34,0.0
20230119:1611,0.0,4.49,0.9,2.86,3.97,4.21,0.0
20230119:1711,0.0,0.0,0.0,0.0,3.18,4.34,0.0
20230119:1811,0.0,0.0,0.0,0.0,2.64,4.41,0.0
20230119:1911,0.0,0.0,0.0,0.0,2.27,4.21,0.0
20230119:2011,0.0,0.0,0.0,0.0,2.01,4.21,0.0
20230119:2111,0.0,0.0,0.0,0.0,1.82,4.21,0.0
20230119:2211,0.0,0.0,0.0,0.0,1.66,4.0,0.0
20230119:2311,0.0,0.0,0.0,0.0,1.46,3.86,0.0
20230120:0011,0.0,0.0,0.0,0.0,1.27,3.86,0.0
20230120:0111,0.0,0.0,0.0,0.0,1.11,3.93,0.0
20230120:0211,0.0,0.0,0.0,0.0,0.99,3.59,0.0
20230120:0311,0.0,0.0,0.0,0.0,0.9,3.38,0.0
20230120:0411,0.0,0.0,0.0,0.0,0.92,3.1,0.0
20230120:0511,0.0,0.0,0.0,0.0,0.97,2.62,0.0
20230120:0611,0.0,0.0,0.0,0.0,0.91,2.28,0.0
20230120:0711,0.0,0.0,0.0,0.0,0.13,1.66,0.0
20230120:0811,0.0,0.0,0.0,0.0,-0.34,1.38,0.0
20230120:0911,27.32,15.9,2.6,4.27,-0.13,1.03,0.0
20230120:1011,273.93,105.74,12.6,10.1,0.41,0.97,0.0
20230120:1111,503.47,143.72,21.2,14.2,2.3,1.1,0.0
20230120:1211,593.65,152.11,25.3,16.25,3.43,1.38,0.0
20230120:1311,587.77,150.51,24.9,16.05,4.69,1.86,0.0
20230120:1411,513.27,136.51,20.4,13.61,5.43,2.34,0.0
20230120:1511,348.02,104.23,12.2,9.17,5.57,2.55,0.0
20230120:1611,12.1,7.0,1.3,3.08,5.07,2.76,0.0
20230120:1711,0.0,0.0,0.0,0.0,4.45,3.03,0.0
20230120:1811,0.0,0.0,0.0,0.0,4.33,3.17,0.0
20230120:1911,0.0,0.0,0.0,0.0,4.57,3.31,0.0
20230120:2011,0.0,0.0,0.0,0.0,4.56,3.45,0.0
20230120:2111,0.0,0.0,0.0,0.0,4.83,3.93,0.0
20230120:2211,0.0,0.0,0.0,0.0,5.23,4.21,0.0
20230120:2311,0.0,0.0,0.0,0.0,5.68,4.28,0.0
20230121:0011,0.0,0.0,0.0,0.0,5.93,4.28,0.0
20230121:0111,0.0,0.0,0.0,0.0,6.07,4.48,0.0
20230121:0211,0.0,0.0,0.0,0.0,6.17,4.69,0.0
20230121:0311,0.0,0.0,0.0,0.0,6.25,4.9,0.0
20230121:0411,0.0,0.0,0.0,0.0,6.34,5.03,0.0
20230121:0511,0.0,0.0,0.0,0.0,6.42,5.1,0.0
20230121:0611,0.0,0.0,0.0,0.0,6.46,5.03,0.0
20230121:0711,0.0,0.0,0.0,0.0,6.48,4.83,0.0
20230121:0811,0.0,0.0,0.0,0.0,6.52,5.03,0.0
20230121:0911,0.0,6.98,1.4,4.43,6.59,5.24,0.0
20230121:1011,0.0,17.95,3.6,10.28,6.71,5.31,0.0
20230121:1111,0.0,33.9,6.8,14.4,6.88,5.38,0.0
20230121:1211,3.36,46.61,9.3,16.46,7.12,5.66,0.0
20230121:1311,3.39,44.6,8.9,16.27,7.11,6.0,0.0
20230121:1411,0.0,22.43,4.5,13.84,7.15,6.14,0.0
20230121:1511,4.85,24.4,4.8,9.4,7.18,6.28,0.0
20230121:1611,0.0,4.49,0.9,3.31,7.09,6.48,0.0
20230121:1711,0.0,0.0,0.0,0.0,6.99,6.76,0.0
20230121:1811,0.0,0.0,0.0,0.0,7.0,6.83,0.0
20230121:1911,0.0,0.0,0.0,0.0,7.43,6.97,0.0
20230121:2011,0.0,0.0,0.0,0.0,7.62,7.03,0.0
20230121:2111,0.0,0.0,0.0,0.0,7.73,6.76,0.0
20230121:2211,0.0,0.0,0.0,0.0,7.79,6.69,0.0
20230121:2311,0.0,0.0,0.0,0.0,7.8,6.76,0.0
20230122:0011,0.0,0.0,0.0,0.0,7.87,6.69,0.0
20230122:0111,0.0,0.0,0.0,0.0,7.94,6.48,0.0
20230122:0211,0.0,0.0,0.0,0.0,8.1,6.07,0.0
20230122:0311,0.0,0.0,0.0,0.0,8.26,5.93,0.0
20230122:0411,0.0,0.0,0.0,0.0,8.36,5.86,0.0
20230122:0511,0.0,0.0,0.0,0.0,8.51,5.79,0.0
20230122:0611,0.0,0.0,0.0,0.0,8.63,5.59,0.0
20230122:0711,0.0,0.0,0.0,0.0,8.54,5.66,0.0
20230122:0811,0.0,0.0,0.0,0.0,8.59,5.79,0.0
20230122:0911,0.0,6.98,1.4,4.6,8.71,5.79,0.0
20230122:1011,13.38,34.08,6.5,10.46,8.91,5.59,0.0
20230122:1111,17.95,50.39,9.7,14.61,9.13,5.17,0.0
20230122:1211,56.38,77.96,14.0,16.69,9.34,5.17,0.0
20230122:1311,43.39,71.25,13.1,16.5,9.48,5.03,0.0
20230122:1411,0.0,28.91,5.8,14.08,9.47,4.69,0.0
20230122:1511,0.0,10.97,2.2,9.63,9.53,4.28,0.0
20230122:1611,0.0,2.99,0.6,3.54,9.42,4.0,0.0
20230122:1711,0.0,0.0,0.0,0.0,9.31,3.72,0.0
20230122:1811,0.0,0.0,0.0,0.0,9.22,3.66,0.0
20230122:1911,0.0,0.0,0.0,0.0,9.34,3.59,0.0
20230122:2011,0.0,0.0,0.0,0.0,9.26,3.59,0.0
20230122:2111,0.0,0.0,0.0,0.0,9.2,3.72,0.0
20230122:2211,0.0,0.0,0.0,0.0,9.19,3.86,0.0
20230122:2311,0.0,0.0,0.0,0.0,9.24,3.72,0.0
20230123:0011,0.0,0.0,0.0,0.0,9.25,3.59,0.0
20230123:0111,0.0,0.0,0.0,0.0,9.28,3.72,0.0
20230123:0211,0.0,0.0,0.0,0.0,9.29,3.79,0.0
20230123:0311,0.0,0.0,0.0,0.0,9.3,3.66,0.0
20230123:0411,0.0,0.0,0.0,0.0,9.3,3.72,0.0
20230123:0511,0.0,0.0,0.0,0.0,9.3,3.52,0.0
20230123:0611,0.0,0.0,0.0,0.0,9.28,2.76,0.0
20230123:0711,0.0,0.0,0.0,0.0,9.26,3.17,0.0
20230123:0811,0.0,0.0,0.0,0.0,9.26,2.97,0.0
20230123:0911,8.06,11.11,2.1,4.78,9.23,2.69,0.0
20230123:1011,0.0,23.93,4.8,10.66,9.37,2.83,0.0
20230123:1111,0.0,29.41,5.9,14.82,9.78,3.59,0.0
20230123:1211,0.0,37.39,7.5,16.91,9.85,3.52,0.0
20230123:1311,0.0,34.89,7.0,16.74,10.14,3.38,0.0
20230123:1411,0.0,23.93,4.8,14.32,10.29,2.76,0.0
20230123:1511,59.89,50.4,8.1,9.87,10.36,2.55,0.0
20230123:1611,0.0,2.49,0.5,3.77,10.16,2.48,0.0
20230123:1711,0.0,0.0,0.0,0.0,9.74,2.62,0.0
20230123:1811,0.0,0.0,0.0,0.0,9.33,2.69,0.0
20230123:1911,0.0,0.0,0.0,0.0,9.08,2.55,0.0
20230123:2011,0.0,0.0,0.0,0.0,8.84,2.48,0.0
20230123:2111,0.0,0.0,0.0,0.0,8.53,2.34,0.0
20230123:2211,0.0,0.0,0.0,0.0,8.43,2.28,0.0
20230123:2311,0.0,0.0,0.0,0.0,8.19,2.34,0.0
20230124:0011,0.0,0.0,0.0,0.0,8.14,2.34,0.0
20230124:0111,0.0,0.0,0.0,0.0,7.78,2.28,0.0
20230124:0211,0.0,0.0,0.0,0.0,7.65,2.28,0.0
20230124:0311,0.0,0.0,0.0,0.0,7.74,2.28,0.0
20230124:0411,0.0,0.0,0.0,0.0,7.69,2.28,0.0
20230124:0511,0.0,0.0,0.0,0.0,7.55,2.34,0.0
20230124:0611,0.0,0.0,0.0,0.0,7.54,2.48,0.0
20230124:0711,0.0,0.0,0.0,0.0,7.52,2.48,0.0
20230124:0811,0.0,0.0,0.0,0.0,7.55,2.55,0.0
20230124:0911,100.63,36.29,4.3,4.96,7.58,2.62,0.0
20230124:1011,333.89,108.23,14.1,10.86,7.93,2.55,0.0
20230124:1111,525.02,136.23,22.4,15.04,8.32,2.62,0.0
20230124:1211,418.78,155.19,23.6,17.15,9.03,2.83,0.0
20230124:1311,489.05,153.34,24.5,16.98,9.39,3.03,0.0
20230124:1411,343.8,134.81,19.1,14.56,9.42,2.62,0.0
20230124:1511,332.41,102.69,13.1,10.12,9.5,2.55,0.0
20230124:1611,9.25,10.71,2.0,4.01,9.34,2.41,0.0
20230124:1711,0.0,0.0,0.0,0.0,9.14,2.48,0.0
20230124:1811,0.0,0.0,0.0,0.0,8.96,2.48,0.0
20230124:1911,0.0,0.0,0.0,0.0,8.71,2.62,0.0
20230124:2011,0.0,0.0,0.0,0.0,8.64,2.69,0.0
20230124:2111,0.0,0.0,0.0,0.0,8.59,2.76,0.0
20230124:2211,0.0,0.0,0.0,0.0,8.53,2.76,0.0
20230124:2311,0.0,0.0,0.0,0.0,8.48,2.76,0.0
20230125:0011,0.0,0.0,0.0,0.0,8.44,2.83,0.0
20230125:0111,0.0,0.0,0.0,0.0,8.48,2.9,0.0
20230125:0211,0.0,0.0,0.0,0.0,8.49,3.03,0.0
20230125:0311,0.0,0.0,0.0,0.0,8.44,3.1,0.0
20230125:0411,0.0,0.0,0.0,0.0,8.41,3.24,0.0
20230125:0511,0.0,0.0,0.0,0.0,8.37,3.24,0.0
20230125:0611,0.0,0.0,0.0,0.0,8.34,3.52,0.0
20230125:0711,0.0,0.0,0.0,0.0,8.43,4.07,0.0
20230125:0811,0.0,0.0,0.0,0.0,8.31,4.28,0.0
20230125:0911,44.6,25.24,3.7,5.14,8.33,4.41,0.0
20230125:1011,201.19,95.43,12.6,11.06,8.65,4.69,0.0
20230125:1111,13.68,51.3,10.0,15.26,8.99,4.83,0.0
20230125:1211,218.99,134.18,20.3,17.38,9.14,4.97,0.0
20230125:1311,602.82,147.05,26.8,17.23,8.99,4.97,0.0
20230125:1411,6.96,44.49,8.8,14.81,8.86,4.9,0.0
20230125:1511,127.02,74.1,10.4,10.37,8.78,4.97,0.0
20230125:1611,156.76,36.85,4.1,4.25,8.27,4.69,0.0
20230125:1711,0.0,0.0,0.0,0.0,7.55,4.41,0.0
20230125:1811,0.0,0.0,0.0,0.0,6.86,4.34,0.0
20230125:1911,0.0,0.0,0.0,0.0,6.62,4.34,0.0
20230125:2011,0.0,0.0,0.0,0.0,6.12,4.48,0.0
20230125:2111,0.0,0.0,0.0,0.0,5.99,4.9,0.0
20230125:2211,0.0,0.0,0.0,0.0,5.96,4.9,0.0
20230125:2311,0.0,0.0,0.0,0.0,5.99,4.83,0.0
20230126:0011,0.0,0.0,0.0,0.0,6.2,4.76,0.0
20230126:0111,0.0,0.0,0.0,0.0,6.45,4.76,0.0
20230126:0211,0.0,0.0,0.0,0.0,6.44,4.97,0.0
20230126:0311,0.0,0.0,0.0,0.0,6.31,5.03,0.0
20230126:0411,0.0,0.0,0.0,0.0,6.18,4.97,0.0
20230126:0511,0.0,0.0,0.0,0.0,5.97,5.03,0.0
20230126:0611,0.0,0.0,0.0,0.0,5.81,4.62,0.0
20230126:0711,0.0,0.0,0.0,0.0,5.53,4.07,0.0
20230126:0811,0.0,0.0,0.0,0.0,5.43,3.86,0.0
20230126:0911,78.51,35.84,4.5,5.34,5.25,3.66,0.0
20230126:1011,90.27,68.76,10.6,11.27,5.66,3.52,0.0
20230126:1111,252.36,131.91,19.0,15.49,6.42,3.59,0.0
20230126:1211,165.7,123.28,19.4,17.63,7.21,3.66,0.0
20230126:1311,612.42,150.77,27.6,17.49,7.56,3.66,0.0
20230126:1411,461.64,143.06,21.9,15.07,7.81,3.72,0.0
20230126:1511,76.88,59.89,9.4,10.62,7.88,3.59,0.0
20230126:1611,49.31,22.01,3.2,4.5,7.51,3.1,0.0
20230126:1711,0.0,0.0,0.0,0.0,6.92,3.24,0.0
20230126:1811,0.0,0.0,0.0,0.0,6.39,3.31,0.0
20230126:1911,0.0,0.0,0.0,0.0,6.25,3.31,0.0
20230126:2011,0.0,0.0,0.0,0.0,6.11,3.45,0.0
20230126:2111,0.0,0.0,0.0,0.0,5.92,3.52,0.0
20230126:2211,0.0,0.0,0.0,0.0,5.71,3.45,0.0
20230126:2311,0.0,0.0,0.0,0.0,5.47,3.38,0.0
20230127:0011,0.0,0.0,0.0,0.0,5.16,3.24,0.0
20230127:0111,0.0,0.0,0.0,0.0,4.62,2.97,0.0
20230127:0211,0.0,0.0,0.0,0.0,4.33,2.62,0.0
20230127:0311,0.0,0.0,0.0,0.0,4.02,2.41,0.0
20230127:0411,0.0,0.0,0.0,0.0,3.72,2.21,0.0
20230127:0511,0.0,0.0,0.0,0.0,3.55,2.28,0.0
20230127:0611,0.0,0.0,0.0,0.0,3.46,2.55,0.0
20230127:0711,0.0,0.0,0.0,0.0,3.88,2.76,0.0
20230127:0811,0.0,0.0,0.0,0.0,3.88,2.69,0.0
20230127:0911,0.0,12.46,2.5,5.54,3.9,2.07,0.0
20230127:1011,208.83,100.24,13.4,11.49,4.49,1.24,0.0
20230127:1111,138.98,104.75,16.5,15.73,5.49,0.83,0.0
20230127:1211,218.62,137.15,21.0,17.88,5.91,0.83,0.0
20230127:1311,460.7,162.8,25.6,17.74,6.35,1.17,0.0
20230127:1411,268.67,132.7,19.1,15.33,6.58,1.66,0.0
20230127:1511,91.64,65.99,10.1,10.88,6.64,2.14,0.0
20230127:1611,15.54,13.99,2.5,4.75,6.35,2.14,0.0
20230127:1711,0.0,0.0,0.0,0.0,5.71,2.07,0.0
20230127:1811,0.0,0.0,0.0,0.0,5.23,2.0,0.0
20230127:1911,0.0,0.0,0.0,0.0,4.81,2.07,0.0
20230127:2011,0.0,0.0,0.0,0.0,4.47,2.21,0.0
20230127:2111,0.0,0.0,0.0,0.0,4.27,2.34,0.0
20230127:2211,0.0,0.0,0.0,0.0,4.25,2.41,0.0
20230127:2311,0.0,0.0,0.0,0.0,4.3,2.55,0.0
20230128:0011,0.0,0.0,0.0,0.0,4.41,2.69,0.0
20230128:0111,0.0,0.0,0.0,0.0,4.49,2.83,0.0
20230128:0211,0.0,0.0,0.0,0.0,4.65,2.97,0.0
20230128:0311,0.0,0.0,0.0,0.0,4.89,3.03,0.0
20230128:0411,0.0,0.0,0.0,0.0,5.1,2.97,0.0
20230128:0511,0.0,0.0,0.0,0.0,5.33,2.83,0.0
20230128:0611,0.0,0.0,0.0,0.0,5.48,2.69,0.0
20230128:0711,0.0,0.0,0.0,0.0,5.49,2.62,0.0
20230128:0811,0.0,0.0,0.0,0.0,5.7,2.76,0.0
20230128:0911,32.93,25.51,4.0,5.75,5.89,2.69,0.0
20230128:1011,31.44,47.86,8.7,11.72,6.1,2.69,0.0
20230128:1111,68.33,81.04,14.2,15.97,6.4,2.62,0.0
20230128:1211,6.06,52.73,10.5,18.14,6.73,2.69,0.0
20230128:1311,21.31,67.15,13.0,18.01,7.09,2.34,0.0
20230128:1411,3.3,42.08,8.4,15.6,7.28,2.14,0.0
20230128:1511,20.31,40.0,7.5,11.14,7.64,2.07,0.0
20230128:1611,0.0,9.97,2.0,5.0,7.74,1.79,0.0
20230128:1711,0.0,0.0,0.0,0.0,7.16,1.86,0.0
20230128:1811,0.0,0.0,0.0,0.0,6.78,2.0,0.0
20230128:1911,0.0,0.0,0.0,0.0,6.49,2.48,0.0
20230128:2011,0.0,0.0,0.0,0.0,6.47,2.55,0.0
20230128:2111,0.0,0.0,0.0,0.0,6.28,2.76,0.0
20230128:2211,0.0,0.0,0.0,0.0,6.09,2.76,0.0
20230128:2311,0.0,0.0,0.0,0.0,5.98,2.76,0.0
20230129:0011,0.0,0.0,0.0,0.0,5.85,2.97,0.0
20230129:0111,0.0,0.0,0.0,0.0,5.64,3.1,0.0
20230129:0211,0.0,0.0,0.0,0.0,5.41,3.17,0.0
20230129:0311,0.0,0.0,0.0,0.0,5.22,2.9,0.0
20230129:0411,0.0,0.0,0.0,0.0,4.76,2.97,0.0
20230129:0511,0.0,0.0,0.0,0.0,4.46,3.24,0.0
20230129:0611,0.0,0.0,0.0,0.0,4.42,3.52,0.0
20230129:0711,0.0,0.0,0.0,0.0,4.37,4.28,0.0
20230129:0811,0.0,0.0,0.0,0.0,4.74,4.41,0.0
20230129:0911,63.28,35.15,4.8,5.96,5.02,4.69,0.0
20230129:1011,61.52,60.57,10.2,11.95,5.81,5.17,0.0
20230129:1111,38.38,68.82,12.8,16.22,6.74,4.76,0.0
20230129:1211,20.9,67.46,13.1,18.4,7.69,5.66,0.0
20230129:1311,95.87,101.34,17.5,18.28,8.44,5.79,0.0
20230129:1411,281.74,134.88,19.9,15.87,8.89,6.34,0.0
20230129:1511,43.59,50.81,8.9,11.4,9.3,6.97,0.0
20230129:1611,48.93,27.04,3.9,5.26,9.39,6.83,0.0
20230129:1711,0.0,0.0,0.0,0.0,9.39,6.69,0.0
20230129:1811,0.0,0.0,0.0,0.0,9.52,6.62,0.0
20230129:1911,0.0,0.0,0.0,0.0,9.95,6.69,0.0
20230129:2011,0.0,0.0,0.0,0.0,9.72,6.21,0.0
20230129:2111,0.0,0.0,0.0,0.0,8.95,6.21,0.0
20230129:2211,0.0,0.0,0.0,0.0,8.04,6.55,0.0
20230129:2311,0.0,0.0,0.0,0.0,7.43,6.21,0.0
20230130:0011,0.0,0.0,0.0,0.0,7.07,5.79,0.0
20230130:0111,0.0,0.0,0.0,0.0,6.98,5.31,0.0
20230130:0211,0.0,0.0,0.0,0.0,6.79,5.17,0.0
20230130:0311,0.0,0.0,0.0,0.0,6.52,5.1,0.0
20230130:0411,0.0,0.0,0.0,0.0,6.33,5.1,0.0
20230130:0511,0.0,0.0,0.0,0.0,6.21,5.1,0.0
20230130:0611,0.0,0.0,0.0,0.0,6.13,5.1,0.0
20230130:0711,0.0,0.0,0.0,0.0,5.54,4.97,0.0
20230130:0811,0.0,0.0,0.0,0.0,5.36,4.76,0.0
20230130:0911,194.62,63.35,6.8,6.18,5.27,4.55,0.0
20230130:1011,417.48,116.35,17.4,12.18,5.78,4.28,0.0
20230130:1111,53.45,77.3,14.0,16.47,6.72,4.14,0.0
20230130:1211,340.93,160.32,24.7,18.67,7.64,4.28,0.0
20230130:1311,209.34,136.7,21.5,18.55,8.31,4.41,0.0
20230130:1411,15.9,55.95,10.9,16.14,8.72,4.62,0.0
20230130:1511,0.0,23.43,4.7,11.67,8.72,4.34,0.0
20230130:1611,0.0,9.47,1.9,5.52,8.4,3.66,0.0
20230130:1711,0.0,0.0,0.0,0.0,8.04,3.72,0.0
20230130:1811,0.0,0.0,0.0,0.0,7.76,4.14,0.0
20230130:1911,0.0,0.0,0.0,0.0,7.81,4.83,0.0
20230130:2011,0.0,0.0,0.0,0.0,7.77,5.17,0.0
20230130:2111,0.0,0.0,0.0,0.0,7.8,5.52,0.0
20230130:2211,0.0,0.0,0.0,0.0,7.88,5.72,0.0
20230130:2311,0.0,0.0,0.0,0.0,7.9,5.93,0.0
20230131:0011,0.0,0.0,0.0,0.0,7.98,6.21,0.0
20230131:0111,0.0,0.0,0.0,0.0,8.23,6.34,0.0
20230131:0211,0.0,0.0,0.0,0.0,8.52,6.41,0.0
20230131:0311,0.0,0.0,0.0,0.0,8.96,6.9,0.0
20230131:0411,0.0,0.0,0.0,0.0,9.22,6.62,0.0
20230131:0511,0.0,0.0,0.0,0.0,8.75,6.69,0.0
20230131:0611,0.0,0.0,0.0,0.0,7.94,6.76,0.0
20230131:0711,0.0,0.0,0.0,0.0,7.8,6.69,0.0
20230131:0811,0.0,0.0,0.0,0.0,7.75,6.69,0.0
20230131:0911,210.5,67.1,7.3,6.4,7.72,6.76,0.0
20230131:1011,180.26,97.98,14.0,12.43,7.81,7.52,0.0
20230131:1111,472.8,149.5,24.6,16.73,7.93,7.66,0.0
20230131:1211,419.5,167.58,26.7,18.94,8.08,8.14,0.0
20230131:1311,409.13,166.96,26.4,18.83,8.27,8.07,0.0
20230131:1411,521.41,140.85,24.8,16.42,8.49,8.34,0.0
20230131:1511,399.81,112.66,16.8,11.94,8.42,7.03,0.0
20230131:1611,113.91,46.42,5.4,5.78,8.13,6.0,0.0
20230131:1711,0.0,0.0,0.0,0.0,7.63,5.59,0.0
20230131:1811,0.0,0.0,0.0,0.0,7.17,5.66,0.0
20230131:1911,0.0,0.0,0.0,0.0,6.83,6.55,0.0
20230131:2011,0.0,0.0,0.0,0.0,6.76,6.9,0.0
20230131:2111,0.0,0.0,0.0,0.0,6.77,7.03,0.0
20230131:2211,0.0,0.0,0.0,0.0,6.72,6.83,0.0
20230131:2311,0.0,0.0,0.0,0.0,6.62,6.9,0.0
20230201:0011,0.0,0.0,0.0,0.0,6.54,6.83,0.0
20230201:0111,0.0,0.0,0.0,0.0,6.43,6.69,0.0
20230201:0211,0.0,0.0,0.0,0.0,6.37,6.62,0.0
20230201:0311,0.0,0.0,0.0,0.0,6.34,6.76,0.0
20230201:0411,0.0,0.0,0.0,0.0,6.46,6.97,0.0
20230201:0511,0.0,0.0,0.0,0.0,6.62,6.83,0.0
20230201:0611,0.0,0.0,0.0,0.0,6.74,6.62,0.0
20230201:0711,0.0,0.0,0.0,0.0,7.0,6.83,0.0
20230201:0811,0.0,0.0,0.0,0.0,7.06,6.48,0.0
20230201:0911,129.34,55.04,6.6,6.63,7.41,6.21,0.0
20230201:1011,21.59,47.6,9.0,12.67,8.05,6.0,0.0
20230201:1111,239.9,134.72,20.6,17.0,8.68,5.59,0.0
20230201:1211,85.43,102.2,18.1,19.22,9.08,6.69,0.0
20230201:1311,59.96,90.53,16.6,19.12,9.24,6.21,0.0
20230201:1411,76.64,87.32,15.3,16.7,9.48,6.34,0.0
20230201:1511,18.4,43.58,8.3,12.22,9.31,6.48,0.0
20230201:1611,72.41,37.21,5.0,6.05,9.27,6.21,0.0
20230201:1711,0.0,0.0,0.0,0.0,8.99,6.07,0.0
20230201:1811,0.0,0.0,0.0,0.0,8.61,5.86,0.0
20230201:1911,0.0,0.0,0.0,0.0,8.39,6.07,0.0
20230201:2011,0.0,0.0,0.0,0.0,8.12,5.86,0.0
20230201:2111,0.0,0.0,0.0,0.0,7.84,5.72,0.0
20230201:2211,0.0,0.0,0.0,0.0,7.67,5.45,0.0
20230201:2311,0.0,0.0,0.0,0.0,7.83,5.45,0.0
20230202:0011,0.0,0.0,0.0,0.0,8.15,5.52,0.0
20230202:0111,0.0,0.0,0.0,0.0,8.49,5.79,0.0
20230202:0211,0.0,0.0,0.0,0.0,8.82,5.93,0.0
20230202:0311,0.0,0.0,0.0,0.0,9.09,6.07,0.0
20230202:0411,0.0,0.0,0.0,0.0,9.14,6.07,0.0
20230202:0511,0.0,0.0,0.0,0.0,9.05,6.14,0.0
20230202:0611,0.0,0.0,0.0,0.0,8.99,6.07,0.0
20230202:0711,0.0,0.0,0.0,0.0,9.33,5.93,0.0
20230202:0811,0.0,0.0,0.0,0.0,9.38,6.07,0.0
20230202:0911,0.0,8.47,1.7,6.87,9.41,6.34,0.0
20230202:1011,0.0,26.92,5.4,12.93,9.54,6.62,0.0
20230202:1111,0.0,29.91,6.0,17.27,9.78,6.69,0.0
20230202:1211,8.41,62.93,12.5,19.5,10.12,6.28,0.0
20230202:1311,2.81,54.97,11.0,19.41,10.53,6.48,0.0
20230202:1411,0.0,31.9,6.4,16.99,10.85,6.48,0.0
20230202:1511,3.59,34.68,6.9,12.5,10.95,7.03,0.0
20230202:1611,0.0,9.97,2.0,6.32,10.88,6.97,0.0
20230202:1711,0.0,0.0,0.0,0.0,10.74,6.9,0.0
20230202:1811,0.0,0.0,0.0,0.0,10.47,6.69,0.0
20230202:1911,0.0,0.0,0.0,0.0,10.15,6.62,0.0
20230202:2011,0.0,0.0,0.0,0.0,9.93,6.69,0.0
20230202:2111,0.0,0.0,0.0,0.0,9.93,6.83,0.0
20230202:2211,0.0,0.0,0.0,0.0,9.94,6.62,0.0
20230202:2311,0.0,0.0,0.0,0.0,10.02,6.34,0.0
